  72: JIT compiled System.Buffers.IndexOfAnyAsciiSearcher:IndexOfAnyCore[int,System.Buffers.IndexOfAnyAsciiSearcher+Negate,System.Buffers.IndexOfAnyAsciiSearcher+Default,System.Buffers.IndexOfAnyAsciiSearcher+IndexOfAnyResultMapper`1[short]](byref,int,byref) [Instrumented Tier0, IL size=572, code size=1399]
  73: JIT compiled System.Buffers.IndexOfAnyAsciiSearcher:IndexOfAnyLookup[System.Buffers.IndexOfAnyAsciiSearcher+Negate,System.Buffers.IndexOfAnyAsciiSearcher+Default](System.Runtime.Intrinsics.Vector256`1[short],System.Runtime.Intrinsics.Vector256`1[short],System.Runtime.Intrinsics.Vector256`1[ubyte]) [Tier0, IL size=41, code size=181]
  74: JIT compiled System.Buffers.IndexOfAnyAsciiSearcher+IndexOfAnyResultMapper`1[short]:FirstIndex[System.Buffers.IndexOfAnyAsciiSearcher+Negate](byref,byref,System.Runtime.Intrinsics.Vector256`1[ubyte]) [Tier0, IL size=70, code size=98]
  75: JIT compiled System.PackedSpanHelpers:FixUpPackedVector256Result(System.Runtime.Intrinsics.Vector256`1[ubyte]) [Tier0, IL size=22, code size=39]
  76: JIT compiled System.HexConverter:EncodeToUtf16_Vector128(System.ReadOnlySpan`1[ubyte],System.Span`1[ushort],uint) [Instrumented Tier0, IL size=203, code size=505]
  77: JIT compiled System.HexConverter:TryDecodeFromUtf16_Vector128(System.ReadOnlySpan`1[ushort],System.Span`1[ubyte],byref) [Instrumented Tier0, IL size=465, code size=971]
  78: JIT compiled System.Linq.Enumerable:SelectMany[System.__Canon,System.ValueTuple`2[System.__Canon,System.__Canon]](System.Collections.Generic.IEnumerable`1[System.__Canon],System.Func`2[System.__Canon,System.__Canon]) [Tier0, IL size=42, code size=312]
  79: JIT compiled System.Linq.Enumerable+SelectManySingleSelectorIterator`2[System.__Canon,System.ValueTuple`2[System.__Canon,System.__Canon]]:.ctor(System.Collections.Generic.IEnumerable`1[System.__Canon],System.Func`2[System.__Canon,System.__Canon]) [Tier0, IL size=21, code size=73]
  80: JIT compiled System.Linq.Enumerable+Iterator`1[System.ValueTuple`2[System.__Canon,System.__Canon]]:.ctor() [Tier0, IL size=18, code size=43]
  81: JIT compiled System.Linq.Enumerable:Select[System.ValueTuple`2[System.__Canon,System.__Canon],System.__Canon](System.Collections.Generic.IEnumerable`1[System.ValueTuple`2[System.__Canon,System.__Canon]],System.Func`2[System.ValueTuple`2[System.__Canon,System.__Canon],System.__Canon]) [Tier0, IL size=110, code size=1429]
  82: JIT compiled System.Linq.Enumerable+Iterator`1[System.ValueTuple`2[System.__Canon,System.__Canon]]:Select[System.__Canon](System.Func`2[System.ValueTuple`2[System.__Canon,System.__Canon],System.__Canon]) [Tier0, IL size=8, code size=129]
  83: JIT compiled System.Linq.Enumerable+IteratorSelectIterator`2[System.ValueTuple`2[System.__Canon,System.__Canon],System.__Canon]:.ctor(System.Linq.Enumerable+Iterator`1[System.ValueTuple`2[System.__Canon,System.__Canon]],System.Func`2[System.ValueTuple`2[System.__Canon,System.__Canon],System.__Canon]) [Tier0, IL size=21, code size=73]
  84: JIT compiled System.Linq.Enumerable+IteratorSelectIterator`2[System.ValueTuple`2[System.__Canon,System.__Canon],System.__Canon]:MoveNext() [Tier0, IL size=92, code size=251]
  85: JIT compiled System.Linq.Enumerable+Iterator`1[System.ValueTuple`2[System.__Canon,System.__Canon]]:GetEnumerator() [Tier0, IL size=38, code size=103]
  86: JIT compiled System.Linq.Enumerable+SelectManySingleSelectorIterator`2[System.__Canon,System.ValueTuple`2[System.__Canon,System.__Canon]]:MoveNext() [Instrumented Tier0, IL size=178, code size=1254]
  87: JIT compiled System.Linq.Enumerable+Iterator`1[System.ValueTuple`2[System.__Canon,System.__Canon]]:get_Current() [Tier0, IL size=7, code size=46]
  88: JIT compiled System.Linq.Enumerable+SelectManySingleSelectorIterator`2[System.__Canon,System.ValueTuple`2[System.__Canon,System.__Canon]]:Dispose() [Tier0, IL size=59, code size=115]
  89: JIT compiled System.Linq.Enumerable+Iterator`1[System.ValueTuple`2[System.__Canon,System.__Canon]]:Dispose() [Tier0, IL size=20, code size=35]
  90: JIT compiled System.Linq.Enumerable+IteratorSelectIterator`2[System.ValueTuple`2[System.__Canon,System.__Canon],System.__Canon]:Dispose() [Tier0, IL size=33, code size=88]
  91: JIT compiled System.Runtime.CompilerServices.AsyncTaskMethodBuilder:Start[Microsoft.ApplicationInsights.Extensibility.Implementation.Tracing.SelfDiagnostics.SelfDiagnosticsConfigRefresher+<Worker>d__12](byref) [Tier0, IL size=7, code size=35]
  92: JIT compiled System.Runtime.CompilerServices.AsyncMethodBuilderCore:Start[Microsoft.ApplicationInsights.Extensibility.Implementation.Tracing.SelfDiagnostics.SelfDiagnosticsConfigRefresher+<Worker>d__12](byref) [Tier0, IL size=91, code size=234]
  93: JIT compiled System.Buffers.IndexOfAnyAsciiSearcher+IndexOfAnyResultMapper`1[short]:FirstIndexOverlapped[System.Buffers.IndexOfAnyAsciiSearcher+Negate](byref,byref,byref,System.Runtime.Intrinsics.Vector256`1[ubyte]) [Tier0, IL size=91, code size=129]
  94: JIT compiled (dynamicClass):InvokeStub_EndpointMetaAttribute.set_ExplicitName(System.Object,System.Object,ulong) [FullOpts, IL size=25, code size=28]
  95: JIT compiled (dynamicClass):InvokeStub_EndpointMetaAttribute.set_EndpointPrefix(System.Object,System.Object,ulong) [FullOpts, IL size=25, code size=28]
  96: JIT compiled (dynamicClass):InvokeStub_EndpointMetaAttribute.set_Default(System.Object,System.Object,ulong) [FullOpts, IL size=25, code size=28]
  97: JIT compiled System.Runtime.CompilerServices.AsyncTaskMethodBuilder:AwaitUnsafeOnCompleted[System.Runtime.CompilerServices.ConfiguredTaskAwaitable+ConfiguredTaskAwaiter,Microsoft.ApplicationInsights.Extensibility.Implementation.Tracing.SelfDiagnostics.SelfDiagnosticsConfigRefresher+<Worker>d__12](byref,byref) [Tier0, IL size=14, code size=53]
  98: JIT compiled (dynamicClass):InvokeStub_EndpointMetaAttribute.set_ExplicitName(System.Object,System.Span`1[System.Object]) [FullOpts, IL size=26, code size=37]
  99: JIT compiled System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1[System.Threading.Tasks.VoidTaskResult]:AwaitUnsafeOnCompleted[System.Runtime.CompilerServices.ConfiguredTaskAwaitable+ConfiguredTaskAwaiter,Microsoft.ApplicationInsights.Extensibility.Implementation.Tracing.SelfDiagnostics.SelfDiagnosticsConfigRefresher+<Worker>d__12](byref,byref,byref) [Tier0, IL size=16, code size=67]
 100: JIT compiled (dynamicClass):InvokeStub_EndpointMetaAttribute.set_EndpointPrefix(System.Object,System.Span`1[System.Object]) [FullOpts, IL size=26, code size=37]
 101: JIT compiled (dynamicClass):InvokeStub_EndpointMetaAttribute.set_Default(System.Object,System.Span`1[System.Object]) [FullOpts, IL size=26, code size=37]
 102: JIT compiled System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1[System.Threading.Tasks.VoidTaskResult]:GetStateMachineBox[Microsoft.ApplicationInsights.Extensibility.Implementation.Tracing.SelfDiagnostics.SelfDiagnosticsConfigRefresher+<Worker>d__12](byref,byref) [Tier0, IL size=198, code size=518]
 103: JIT compiled System.Buffers.AsciiCharSearchValues`1[System.Buffers.IndexOfAnyAsciiSearcher+Default]:LastIndexOfAny(System.ReadOnlySpan`1[ushort]) [Tier0, IL size=30, code size=98]
 104: JIT compiled System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1+AsyncStateMachineBox`1[System.Threading.Tasks.VoidTaskResult,Microsoft.ApplicationInsights.Extensibility.Implementation.Tracing.SelfDiagnostics.SelfDiagnosticsConfigRefresher+<Worker>d__12]:.ctor() [Tier0, IL size=29, code size=41]
 105: JIT compiled System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1+AsyncStateMachineBox`1[System.Threading.Tasks.VoidTaskResult,Microsoft.ApplicationInsights.Extensibility.Implementation.Tracing.SelfDiagnostics.SelfDiagnosticsConfigRefresher+<Worker>d__12]:get_Context() [Tier0, IL size=12, code size=24]
 106: JIT compiled System.Buffers.IndexOfAnyAsciiSearcher:LastIndexOfAny[System.Buffers.IndexOfAnyAsciiSearcher+DontNegate,System.Buffers.IndexOfAnyAsciiSearcher+Default](byref,int,byref) [Instrumented Tier0, IL size=509, code size=1325]
 107: JIT compiled System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1[System.Threading.Tasks.VoidTaskResult]:AwaitUnsafeOnCompleted[System.Runtime.CompilerServices.ConfiguredTaskAwaitable+ConfiguredTaskAwaiter](byref,System.Runtime.CompilerServices.IAsyncStateMachineBox) [FullOpts, IL size=238, code size=27]
